id,headline,body_text,source,url,date,language,label,label_confidence,source_type
36299481-b556-407f-ac0b-5d5bb446febf,Жаңылыктар. Чыгарылыш 11:00,"Ташкент шаарында Камбар-Ата-1 ГЭСин куруу долбоору боюнча сүйлөшүүлөрдүн кезектеги айлампасы өттү. Бул тууралуу Энергетика министрлиги кабарлады. Кыргызстан менен Өзбекстандын делегациялары бул долбоор эки өлкө үчүн тең пайдалуу экенин, ал экономиканын өнүгүшүнө мультипликативдик таасир берерин белгилешти. Тараптар ГЭСти куруу боюнча өкмөттөр аралык макулдашуунун беренелерин бир пикирге келип, кеңири талкуулады. Макулдашыла элек жоболор боюнча сүйлөшүүлөр улантылат. Кыргызстан үчүн аталган долбоор энергетикалык көз карандысыздыкты бекемдеп, ""жашыл"" энергетиканы өнүктүрүү үчүн стратегиялык мааниге ээ экени белгиленген. Жолугушууга байкоочу катары Дүйнөлүк банктын өкүлдөрү катышты. Баткенде сел кесепеттерин жоюу иштери уланууда.  Өкүлчүлүктөн билдиришкендей, өзгөчө кырдаалдар министри Канатбек Чыныбаев жана президенттин Баткен облусундагы ыйгарым укуктуу өкүлү Мамыржан Рахимов сел жүргөн Баткен районунун Ак-Татыр айыл аймагындагы абалды чогуу көрүп чыгышты.  Жетекчилер селдин кесепеттерин жоюу боюнча ыкчам иштерди жүргүзүү, жарандардын турак жайларын калыбына келтирүү, ошондой эле аймактагы жол, таза суу, сугат суу жана электр энергиясы менен камсыздоону калыбына келтирүү багытындагы иштер биргеликте, активдүү улантыларын белгилешти.  Ошондой эле аймакты сел сууларынан коргоо боюнча пландалган долбоорлорду талкуулашты.  Андан соң, жарандык коргонуу кызматы менен жыйын өтүп, сел кесепеттерин тактоо, келтирилген чыгымдарды аныктоо,сайлардын жээгин бекемдөө менен,селдин нугун тазалоо маселелери каралды. Курулуш министрлиги аталган тармактагы бардык субъектилерди белгиленген талаптарды так сактоого чакырып, ал эми мыйзам бузуулар болсо дароо билдирүү керектигин айтып, элге кайрылды. Имараттарды, объектилерди салып жатканда тиешелүү талаптар жана эрежелер бузулган учурда мыйзам чегинде чаралар көрүлөрүн эскертти. ""Урматтуу жарандар! Эгер курулуш объектилериндеги мыйзам бузууларга күбө болсоңуз, сүрөткө, видеого тартып Мамлекеттик курулуш көзөмөл департаментинин (0221) 328-256 WhatsApp номерине жөнөтсөңүз болот"", — деп министрликтен кайрылышты. Жакында эле көп кабат үй салып жаткан компанияга курулуштан чыккан таштандыны ыргытканы үчүн эскертүү берилди. Ал жерге барган Бишкек шаардык архитектура-курулуш көзөмөлдөө башкармалыгынын адистери талаптар жана мыйзамдык ченемдер сакталбагандыгын аныктаган. Видео №4 шаардык ооруканага жакын жерде тартылган. Анын кесепетинен айланага чаң, кир тарап жатканын көрүүгө болот. Россия менен АКШнын президенттери Владимир Путин жана Дональд Трамптын Киев бийлигинин аракеттерине берген баасы окшош, себеби аны башкача баалоо кыйын. Бул тууралуу РФ президентинин маалымат катчысы Дмитрий Песков билдирди. Ал ""Вести"" маалымат ресурсунун автору Павел Зарубинге берген комментарийинде, Путин менен Трамп телефондон сүйлөшкөндө Киев бийлигинин жасап жаткан иштерине окшош пикирлерин билдиришкенин ырастады. ""Алар окшош. Негизинен эле Киев бийлигинин иштерине башкача, ар кандай баа берилишин элестетүү кыйын"", — деп белгиледи Песков. Шаршемби күнү Путин менен Трамп телефондон сүйлөштү. Бул Трамптын 2025-жылы президенттик кызматка киришкенден берки 12-сүйлөшүүсү болду.",sputnik.kg,https://sputnik.kg/20260504/1101114442.html,11:00 04.05.2026(Жаңыртылды:11:16 04.05.2026),kyrgyz,0,high,news_site
9058f223-cb24-4b47-84bd-ad1829d8f032,"Баткенде ""Айгүл гүлү"" эл аралык фестивалы өтөт. Иш-чараны дүйнөлүк деңгээлдеги брендге айлантуу мүмкүнбү?","20–21-апрель күндөрү Баткен шаарында “Айгүл гүлү” эл аралык фестивалы өтөт. Саамалык жергиликтүү бийликтин демилгеси менен аймакта туризмди өнүктүрүү максатында бир нече жылдан бери уюштурулуп келе жатат. Иш-чаранын негизги максаты Кызыл китепке кирген сейрек кездешүүчү Айгүл гүлүн эл аралык деңгээлде таанытуу, коңшу мамлекеттер менен маданий байланышты чыңдоо жана достук-ынтымакты бекемдөө. Фестивалга Кыргызстан, Өзбекстан жана Тажикстандан да кол өнөрчүлөр, өнөрпоздор катышары белгилүү болду. Иш-чарада түрдүү кароо-сынактар уюштурулат. Биз гүлдүн тарыхый, маданий мааниси кандай? Эл аралык деңгээлде Кыргызстанды таанытууга кандай салым кошууда? Ушул жана башка суроолорубузга Баткен райондук маданият бөлүмүнүн жетекчисиАйсулуу Ходжаевадан маалымат алдык.",sputnik.kg,https://sputnik.kg/20260421/1100906838.html,11:33 21.04.2026(Жаңыртылды:11:46 21.04.2026),kyrgyz,0,high,news_site
8214546a-b916-42cc-9b2b-78f41707d757,Жаңылыктар. Чыгарылыш 09:00,"Энергетика министри Таалайбек Ибраев Кытайдын Чжэцзян провинциясында өткөн Шанхай кызматташтык уюмунун “Жашыл жана туруктуу  өнүгүү”форумуна катышты.   Энергетика министрлигинен билдиришкендей, ошондой эле  Ханджоу шаарында Кыргыз-Кытай бизнес форуму өтүп, 150дөн ашык бизнес өкүлдөрү катышты.  Эки өлкөнүн ортосунда практикалык  кызматташтыкты тереңдетүү, биргеликте долбоорлорду ишке ашыруу боюнча  жолугушуулар өткөрүлдү.   Анда Кыргызстандын энергетика тармагындагы келечектүү ири долбоорлор, кыргыз энергетикасынын потенциялы тууралуу презентация тартууланып, ишканалардын жана уюмдардын өкүлдөрү менен ачык диалог түзүүгө, кызматташуунун алдыдагы келечегин талкуулоого мүмкүнчүлүк түзүлдү.   Жолугушуунун алкагында кытай компанияларынын жана соода-өнөр жай  өкүлдөрү Кыргызстандын энергетика тармагындагы долбоорлорго катышууга кызыктар экенин билдиришип, бир катар суроолорду узатышты.  Өз кезинде энергетика министри Таалайбек Ибраев алардын ар бир суроосуна жана сунушуна так жана жеткиликтүү жооп узатып, ири долбоорлорду ишке ашыруу үчүн кыргыз тарап инвесторлор менен кызматташууга дайым даяр экенин билдирди. “Кыргызстандын аэропорттору” ААК жана “Асман Эйрлайнс” авиакомпаниясы Бишкек – Нарын – Бишкек багыты боюнча атайын акциялык кампания башталганын билдирди.  Маалым болгондой, 1-майдан тарта жүргүнчүлөр үчүн бир тарапка 1000 сом өлчөмүндөгү туруктуу тариф киргизилет. Бул борбор менен Нарын облусунун ортосундагы аба каттамдарын кыйла жеткиликтүү кылат.  Ошондой эле бул демилге аймактар ортосундагы байланыштарды өнүктүрүүгө, ички туризмди колдоого жана алыскы региондордун транспорттук жеткиликтүүлүгүн жогорулатууга багытталган.  Акция 2026-жылдын 31-июлуна чейин уланат. 6-майга чейин Кыргызстандын тоолуу жана тоо этектериндеги райондорунда күтүлүп жаткан туруксуз аба ырайына жана нөшөрлүү жаан-чачынга байланыштуу сел жүрүшү мүмкүн.  Кыргызгидромет кызматынан билдиришкендей, дарыяларда суунун деңгээли көтөрүлүшү күтүлөт. Калкка майрам жана эс алуу күндөрү коопсуздук чараларын сактап, тоо этектериндеги жана тоолуу аймактарга баруудан кармануу, дарыялардын жана капчыгайлардын жээгинде эс алуудан кармануу, ошондой эле нөшөрлүү жаан-чачын маалында тоо жолдору менен жүрбөө сунушталат.  “Жогоруда аталган күндөрү тоолуу райондордо, Балыкчы-Казарман-Жалал-Абад унаа жолунун 326-349-чакырымдарында (Көк-Арт ашуусу) жана Каракол- Эңилчек унаа жолунун 70-90-чакырымдарында (Чоң-Ашуу ашуусу) кар көчкү түшүүсү жана кар күрткүсү күтүлөт, жолдор тайгак болуп муз тоңот. Унаалардын ортосунда 500 метр аралык кыймыл чектелиши зарыл”,-деп айтылат маалыматта. Мамлекеттик салык кызматы жарандарды алдамчылык фактылары көбөйгөнүнө байланыштуу сак болууга чакырды. Акыркы учурда белгисиз адамдар салык органдарынын атынан жасалма билдирүүлөрдү таратып, акча талап кылууда.  Ведомство расмий билдирүүлөр почта же “Салык төлөөчүнүн жеке кабинети” аркылуу гана жөнөтүлөрүн, ал эми мессенджерлерде мындай маалыматтар",sputnik.kg,https://sputnik.kg/20260505/1101125976.html,08:59 05.05.2026(Жаңыртылды:09:16 05.05.2026),kyrgyz,0,high,news_site
bd180def-c46e-4987-8c74-a14e8e01b595,Ветеринардык дары каражаттары Россиядан келет — лабораториялардын абалы кандай?,"Кыргызстанда ветеринардык дары-дармектердин сапаты, алардын каттоосу жана көзөмөлү акыркы жылдары өзгөчө көңүл чордонунда. Лабораториялардын техникалык абалы, дары каражаттарынын мамлекеттик реестринин иштеши жана рынокко түшүп жаткан продукциянын коопсуздугу боюнча суроолор көп. Адистердин айтымында, өлкөгө Россиядан жогорку сапаттагы ветеринардык препараттар импорттолууда, бирок аларды текшерүү, каттоо жана колдонуу тартибинде дагы деле чечүүнү талап кылган маселелер бар. Бул багыттагы жалпы абал жана жүргүзүлүп жаткан иштер тууралуу маектешебиз. Ветеринардык кызматтын Ветеринардык дары каражаттары жана тоют кошулмалары борборунун Ветеринардык дары каражаттарын каттоо жана сертификациялоо бөлүмүнүн башчысы Адылбек Иманалы уулу кененирээк айтып берди.",sputnik.kg,https://sputnik.kg/20260505/1101128562.html,11:33 05.05.2026(Жаңыртылды:11:46 05.05.2026),kyrgyz,0,high,news_site
8c3f4a3c-4727-4e69-adc0-5fb28284cb49,Cookie колдонуу жана автоматтык логирлөө саясаты,"Cookie колдонуу жана автоматтык логирлөө саясаты (мындан ары - Саясат) ""Россия сегодня"" ЭМА (Эл аралык маалымат агенттиги) (мындан ары - Агенттик) маалымат ресурстарына карата колдонулат. Сиздин жеке маалыматыңызды кантип колдонушубузду жакшыраак түшүнүү үчүн, сиз Саясатты Купуялык саясаты менен бирге окушуңуз керек. Cookie технологиясын колдонуу Агенттик өзүнүн маалымат ресурстарында cookie технологиясын колдонот. Cookie – бул биздин маалыматтык ресурстарга киргениңизде түзмөгүңүзгө (компьютер, мобилдик түзмөк) жайгаштырылуучу кичинекей тексттик файл. Ал маалыматтык ресурстарга кийинки жолу киргениңизде, аларды колдонуу ыңгайлуу болушу үчүн Сиздин түзмөгүңүздү таанууга жардам берет. Cookie сиздин Интернеттеги активдүүлүгүңүз тууралуу маалыматты сактайт, атап айтканда: · IP-дарек; · ОТ (операциялык тутум) түрү жана версиясы; · браузердин түрү жана версиясы; ·ОТ жана браузердин тили; · түзмөк түрү жана экранынын токтому; · жайгашкан жери тууралуу маалымат · колдонуучу сайтка кайдан келгенин көрсөтүүчү булак; · колдонуучу кайсы сайттан же кайсы жарнамадан келгени; · колдонуучу кандай баракчаларды ачат жана колдонуучу кандай баскычтарды басат. Маалымат ресурстары автоматтык түрдө маалыматтарды чогултат жана берилмелерди cookieлерге жазат. Cookie жеке жакты аныктоо же колдонуучунун профилин түзүү үчүн колдонулбайт, ошондой эле маалыматты башка берилмелер менен бириктирбейт. Cookie берилмелерин чогултуу максаттары Купуялык саясатынын 5.2 бөлүмүндө көрсөтүлгөн. Сайт cookie чогултуу жана талдоо куралдарын колдонот - бул ички жана тышкы кеңеш берүү тутумдары жана аналитика тутумдары, жарнамалык пикселдер жана трекерлер. Тийиштүү акысыз тышкы сервистерди колдонуп, cookie-файлдардын түрлөрүнүн сүрөттөмөсү менен өз алдынча таанышсаңыз болот, мисалы:https://www.hotcleaner.com/cookie-editor/. Өзүнүн кызматтарынан тышкары, маалыматтар ресурсу cookieни чогултуу жана талдоо үчүн үчүнчү тарап кызматтарын колдоно алат: · Google Analytics (https://www.google.com/analytics/) · Google Adsense (https://www.google.com/adsense/) · comScore (https://www.comscore.com/) · Doubleclick by Google (https://www.doubleclickbygoogle.com/) · Taboola (https://www.taboola.com/) · AdRiver (http://www.adriver.ru) · Yandex.Metrika (https://metrika.yandex.ru/) · LiveInternet (https://www.liveinternet.ru/) · Postquare (http://www.postquare.com/) · AdFox (https://www.adfox.ru/) · Yandex.Direct (https://direct.yandex.ru/) · Flurry* (http://flurry.com) · BEACONSPARK LTD (Engageya; Postquare) · WMG International, inc. (WMG) · ""ССП Нетворк"" ЖШК (Between Exchange) * Бул кызмат Android же iOS үчүн биздин мобилдик тиркемени пайдалануу учурунда гана колдонулат Биздин сайттарыбызда берилмелердин тийиштүү коопсуздук чараларын колдонуу менен берилмелерди иштетүүчү үчүнчү тарап кызматтары гана көрсөтүлгөн. Биз сиздин макулдугуңуз менен гана үчүнчү тараптын кызматтары тарабынан cookie чогултууну ишке ашырабыз. Cookie жана аларды кантип башкаруу жөнүндө маалымат https://www.allaboutcookies.org/ жалпыга жеткиликтүү ресурста жайгаштырылган. Онлайн жүрүм-турум жарнамалары жөнүндө көбүрөөк маалымат берүүчү уюмдар жөнүндө маалыматты жалпыга жеткиликтүү ресурстардан таанышсаңыз болот: · Evidon купуялыкты камсыздоо үчүн чечимдерди иштеп чыгуучу болуп саналат. · Интернет жарнама бюросунун (IAB) "" Your Online Choices "" баракчасы IAB тарабынан сунушталган ар бир жарнама тармагынан жүрүм-турум жарнамаларын алуудан баш тартууга мүмкүндүк берет. · Тармак жарнамалык демилгесинен (NAI) баш тартуу баракчасы NAI тарабынан сунушталган ар бир жарнама тармагынан жүрүм-турум жарнамаларын алуудан баш тартууга мүмкүндүк берет. · Интернетте жүрүм-турум жарнамасы тандоо баракчасы үчүн Digital Advertising Alliance өзүн-өзү жөнгө салуучу программасы. Cookie колдонууга макулдук берүү Маалымат ресурсуна биринчи жолу киргениңизде, cookie иштетүүгө макулдугуңузду сурайбыз. Экранда биз чогулта турган cookie жөнүндө эскертүү көрсөтүлөт. Cookieни иштетүүдөн баш тартуу Сиз браузериңиздин баптоолорунда cookieни өчүрүү же жок кылуу аркылуу cookieни иштетүүдөн баш тартууга укугуңуз бар. Бул параметрлер көбүнчө браузердин: ""Опциялар"", “Куралдар”, ""Баптоолор"" же ""Артыкчылыктар"" жана сиз колдонуп жаткан ж.б. менюсунда болот. Кээ бир браузерлер үчүн cookie чогултууну өчүрүү баптоолору төмөндө келтирилген: · Fire Fox · Internet Explorer · Google Chrome · Safari Cookiени өчүргөндөн же жок кылгандан кийин, маалымат ресурсуна ар жолу киргениңизде экранда cookie иштетүү жөнүндө эскертүү көрсөтүлөт. Cookieни сактоо Браузерди жапканыңызда кээ бир cookie түзмөгүңүздөн автоматтык түрдө жок кылынат. Кээ бир cookie белгилүү бир убакыттан кийин жок кылынат. Бул аралык сайтта өткөргөн убакыттан жана 3 жылга чейин өзгөрүшү мүмкүн. Браузериңиздин баптоолору аркылуу cookieни өчүрүп же жок кылганыңызда, файлдар аракеттериңизден кийин дароо жок кылынат. Сактоо мөөнөтү cookie файлынын түрүнө жараша болот. Тийиштүү акысыз тышкы сервистерди колдонуп, cookie-файлдын түрүнө жараша сактоо мөөнөтү менен өз алдынча таанышсаңыз болот, мисалы:https://www.hotcleaner.com/cookie-editor/. Автоматтык логирлөө Биздин web-серверлер жана коопсуздук тутумдары техникалык берилмелерди убактылуу сактайт. Техникалык берилмелерди иштетүү маалымат ресурстарынын иштешин жана алардын коопсуздугун камсыз кылууга арналган. Техникалык берилмелер төмөнкүлөрдү камтыйт: · Компьютериңиздин/ түзмөгүңүздүн IP дареги; · сиз сурай турган контент (сайтта суралган файлдын аталышы жана URL); ·суроо-талаптын датасы жана убактысы; · GMT убакыт алкагы; · байланыш абалы; · берилүүчү маалыматтардын көлөмү; · түзмөктүн техникалык мүнөздөмөлөрү, анын ичинде компьютериңиздин же түзмөгүңүздүн тили, браузер версиясы жана операциялык тутуму; · веб-сайттын URL дареги, эгерде веб-сайт шилтеме аркылуу жеткиликтүү болсо; · биздин мобилдик тиркемени орнотуп жатканда Сизге ыйгарылуучу түзмөктүн жеке номери.* * Бул маалымат Android же iOS үчүн мобилдик тиркемени колдонуу учурунда гана чогултулат. Техникалык берилмелер жеке жакты идентификациялоо же колдонуучунун профилин түзүү үчүн пайдаланылбайт, башка берилмелер менен бириктирилбейт жана өткөрүлүп берилбейт. Техникалык берилмелер чогултулган күндөн тартып 12 айга чейин сакталат. Сактоо мөөнөтү колдонуудагы архив мыйзамдарында талап кылынган учурда гана узартылышы мүмкүн. Бизге техникалык берилмелерди берүүдөн баш тартуунун бирден бир жолу – бул маалымат ресурсун колдонууну токтотуу.",sputnik.kg,https://sputnik.kg/20230201/1074546257.html,,kyrgyz,0,high,news_site
f3789274-fe5f-4c42-aa93-6f2e38885704,"Климакс: белгилери, кооптуулугу жана алдын алуу жолдору","Климакс — табигый процесс болгону менен, ал организмде олуттуу өзгөрүүлөрдү жаратат жана айрым учурларда ден соолукка таасирин тийгизиши мүмкүн. Дарыгер климакстын белгилери, анын кооптуулугу, ошондой эле остеопороз сыяктуу оорулардын пайда болуу коркунучу тууралуу айтты. Мындан тышкары, аялдар бул мезгилди кантип жеңилирээк өткөрө ала турганы, туура тамактануу, жашоо образы жана дарылоо жолдору боюнча пайдалуу кеңештерди берди. Төрөт климаксты токтотот же кечеңдетет деген туура эмес. Ал организмге жараша өз убагында болот. Айрым учурда менопаузанын башталышында да бойго бүтүп калышы мүмкүн экен. “Ачык кеп” программасында Чолпон Авазова климакстын эрте да, кеч келгени да зыян экенин айтты.Бул маек аялдарга ден соолугуна көңүл бурууга жана климакс мезгилин туура кабыл алууга жардам берет.",sputnik.kg,https://sputnik.kg/20260504/1101118860.html,15:04 04.05.2026(Жаңыртылды:15:16 04.05.2026),kyrgyz,0,high,news_site
23493368-39ee-4dc6-b7bb-4bc040b39574,Кайгуул милициянын кызматкери сууга секирген чет элдик кызды сактап калды. Видео,"БИШКЕК, 5-май — Sputnik. Түндө Бишкектин батышында Кайгуул милициясынын кызматкери көпүрөдөн сууга боюн таштаган чет элдик кыздын артынан кошо секирип, аман алып калды. Бул туурасында кабарлаган аталган башкармалык окуянын видеосу менен бөлүштү. Аларга маалымат болжол менен 20:30да түшкөн. Кыз Шабдан баатыр менен Ауэзов көчөлөрүндөгү көпүрөдөн Чоң Чүй каналына секирүү ниетинде турганын айтышкан. Кызды оюнан айнытуу үчүн жасалган аракеттер майнап берген эмес. Ал жерге жетип келген кайгуулчулардын бири сууга секирип, кызды куткарып калган. Баткенде кудуктан чыга албай калган киши 16 күндөн кийин куткарылды9 Чын Куран, 19:45",sputnik.kg,https://sputnik.kg/20260505/kayguul-militsiyasynyn-kyzmatkeri-suuga-sekirgen-kyzdy-saktap-kaldy-1101128213.html,11:36 05.05.2026(Жаңыртылды:11:55 05.05.2026),kyrgyz,0,high,news_site
5ecbf729-cb0c-497d-8d46-9690d0bba071,Кыргызстандын жапайы жоогазындары: жоголуп кетүү коркунучу жана аларды коргоо чаралары,"Кыргызстан табияты өзүнүн өзгөчө кооздугу жана байлыгы менен айырмаланат. Анын ичинде жапайы жоогазындар өзгөчө орунду ээлейт. Адистердин айтымында, дал ушул Борбор Азия, анын ичинде Кыргызстан, дүйнөдөгү жоогазындардын мекени болуп саналат. Бирок акыркы жылдары бул кооз гүлдөр жоголуп кетүү коркунучуна кептелип, алардын саны улам азайып бара жатат. Жапайы жоогазындардын азайышына климаттын өзгөрүшү, адам фактору жана экологиялык көйгөйлөр себеп болууда. Бул болсо жаратылыштын тең салмактуулугуна гана эмес, биологиялык ар түрдүүлүккө да олуттуу таасирин тийгизет. Бүгүн биз жапайы жоогазындардын азыркы абалы, аларды сактап калуу жолдору жана көрүлүп жаткан чаралар тууралуу кененирээк сүйлөшөбүз. Маегибиздин коногу Дүйнөлүк жаратылышты коргоо уюмунун жапайы жоогазындар боюнча адистер тобунун тең-төрагасы, Улуттук илимдер академиясынын Биология институтунун илимий кызматкери Ормон Султангазиев суроолорубузга жооп берди.",sputnik.kg,https://sputnik.kg/20260504/1101113044.html,09:04 04.05.2026(Жаңыртылды:09:16 04.05.2026),kyrgyz,0,high,news_site
f4641f2a-b70f-4fb3-a8d5-355536cc4ea0,Жаңылыктар. Чыгарылыш 17:00,"Кыргызстанда анализдерди туура эмес чыгарып берген лабораторияларды жабуу сунушталды. Демилге депутат Азамжан Жалиловго таандык. Эл өкүлү Укук бузуулар кодексине өзгөртүү киргизүүнү демилгелеп жатат. Мыйзам долбооруна ылайык: медициналык стандарттардын бузулушунан улам анализдерди туура эмес чыгарып бергени үчүн жеке жактарга 10 миң сом, юридикалык жактарга 35 миң сом айып салуу; диагнозу коюлган лабораториялык изилдөөлөрдүн ката жыйынтыгын жашырган жеке жактарга 20 миң сом, юридикалык жактарга 65 миң сом айып салуу. Долбоордо эгер бул аракеттер жыл ичинде кайталанса, айып пул 50/200 миң сомго чейин көтөрүлүп, лицензия сот аркылуу жокко чыгарылары айтылган. Депутат Жылдыз Эгенбердиева дарыгерлердин ишине тоскоолдук жаратып, кол көтөргөндөргө жазаны күчөтүүнү сунуштады. Тиешелүү мыйзам долбоору коомдук талкууга чыкты. Негиздемеде шыпаагерлерге кол салуу тенденцияга айланып бара жатканы белгиленип, бул медиктердин ишин солгундатып, бейтаптардын сакайышына терс таасирин тийгизери айтылган. Мындан улам өз ишин кылып жаткан медиктерге кол салгандарга келтирген чыгымына жараша эки айдан өйдө түзөтүү иштерине тартуу же 20 миң сомдон 100 миң сомго чейин айып салуу сунушталды. Ал эми кол салуудан медиктин ден соолугуна залал келсе үч жылдан сегиз жылга чейин кылмыш жоопкерчилигине тартуу каралган. Ошондой эле бейтаптар жана алардын жакындары тарабынан дарыгердин ден соолугу жабыркаса камсыздандыруу төлөмдөрүн алууга укуктуу болору айтылган. Борбор калаада 16-майда 500дөн ашык адамдын тынч митингге чыгышы пландалып жатат. Бул туурасында Жогорку Кеңештин депутаты Исманали Жороев айты. Акциянын төркүнү — баңгизат боюнча соттолгон жаштардын жазасы. Максим Горький сейил багындагы акцияга балдары жалаага кабылып айыпталды делген ата-энелер катышары айтылды. Сөз Кылмыш-жаза кодексинин 154, 155, 157 жана 158-беренелери тууралуу болуп жатат. ""Соттолгондордун арасында күнөөлүүлөр бар, бирок ата-энелер айрым жаштар негизсиз айыпталып калганын айтышууда. Алардын бири беш жылга эркинен ажыратылган, дагы бири учурда СИЗОдо кармалып жатат"", — деди эл өкүлү. Жороевдин айтымында, 10 миң доллардан 2 миллион сомго чейин сураган учурлар кездешип жатканын кошумчалады. Эл өкүлү санаган беренелер оор жана өтө оор категориядагылар.Алар зордуктоо, сексуалдык мүнөздөгү зомбулук аракеттер, он алты жашка толо элек бала менен сексуалдык мүнөздөгү аракеттер жана ыплас аракеттер. Ырайым демекчи, жылдын башында президент Садыр Жапаров баңгизаттарды мыйзамсыз жүгүртүүгө байланыштуу жоопкерчиликке тартылгандардын ата-энелерин жана жакын туугандарын кабыл алган. Жолугушууга келгендер мамлекеттин кармалгандарга карата камакка алуу түрүндөгү бөгөт коюу чарасын үй камагына өзгөртүү мүмкүнчүлүгүн кароону, ошондой эле соттолгондор үчүн жазаны жеңилдетүүнү өтүнүшкөн. Мамлекет башчысы биринчи жолу кылмыш жасаган адамдарды, эгерде негиздер болсо жана мыйзамда белгиленген тартиптер сакталса, айрым учурларда ырайым кылуу мүмкүнчүлүгүн кароого даяр экенин баса белгилеген. 9-май — Жеңиш күнүнө карата Каракол шаарында Кыргызстан менен Россиянын өнөрпоздору катышкан чоң программадагы концерт тартууланат. Ысык-Көлгө россиялык ""Любэ"", ""Блестящие"" топтору жана белгилүү ырчы Николай Басков келип ырдаары айтылды. Иш-чараны ""Евразия"" уюму менен мэрия биргеликте уюштурууда.",sputnik.kg,https://sputnik.kg/20260504/1101120641.html,16:59 04.05.2026(Жаңыртылды:17:16 04.05.2026),kyrgyz,0,high,news_site
78d6fe4e-02a7-4edf-bf5b-a50adc3a814c,Россия Жеңиш күнүнүн урматына ок атылбай турганын жар салды,"БИШКЕК, 4-май. — Sputnik.Россия совет элинин Улуу Ата Мекендик согуштагы Жеңишинин урматына 8-9-майга Украина менен убактылуу элдеше турганын жарыялады. Бул тууралуу Коргоо министрлиги билдирди. Ведомство Киев да бул кадамды колдойт деп ишеним артууда. Деген менен Владимир Зеленскийдин дал ушул 9-Май күнү Москвага сокку уруу тууралуу сөзү да көз жаздымда калган жок. Министрлик Россия майрам маалындагы коопсуздукту сактоо үчүн бардык керектүү чараларды көрөрүн, болбосо Киевге катуу чабуул жасаларын белгиледи. РФ ТИМи: Одессанын Профсоюздар үйүндөгү трагедия Хатындагы апааттан кем калбайт2 Бугу, 14:33",sputnik.kg,https://sputnik.kg/20260504/rossiya-ok-atylbaj-turganyn-zhar-saldy-1101124646.html,23:41 04.05.2026(Жаңыртылды:10:04 05.05.2026),kyrgyz,0,high,news_site
